date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:02:16	195266/195266	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:09%20GMT	https://docs.goodcrypto.app/trading/upcoming-functionality/rocket-loader.min.js	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/trading/upcoming-functionality/rocket-loader.min.html	(from https://docs.goodcrypto.app/trading/upcoming-functionality/gems-sniper-bot)
17:02:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2025%20May%202025%2016:02:17%20GMT	https://docs.goodcrypto.app/www.gitbook.com/?utm_source=content	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/www.gitbook.com/index1bfe.html	(from https://docs.goodcrypto.app/trading/upcoming-functionality/batch-transfers)
17:02:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2025%20May%202025%2016:02:13%20GMT	https://docs.goodcrypto.app/trading/upcoming-functionality/ook.com/?utm_source=content	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/trading/upcoming-functionality/ook.com/index1bfe.html	(from https://docs.goodcrypto.app/trading/upcoming-functionality/rebalancer-bot)
17:02:24	195161/195161	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:22%20GMT	https://docs.goodcrypto.app/ecosystem/rocket-loader.min.js	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/ecosystem/rocket-loader.min.html	(from https://docs.goodcrypto.app/ecosystem/swap-fee)
17:02:24	197384/197384	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:23%20GMT	https://docs.goodcrypto.app/ecosystem	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/ecosystem.html	(from https://docs.goodcrypto.app/ecosystem/swap-fee)
17:02:24	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:02:23%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FJANUG0rbrbWEVJpIuf2X%252Fimage.png%3Falt%3Dmedia%26token%3D402fae47-754b-4626-a542-fcbc30ad6c0c	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image9c33	(from https://docs.goodcrypto.app/ecosystem/swap-fee)
17:02:30	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:02:28%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FiwjwIUVK9XXjZOmVcLVI%252Fimage.png%3Falt%3Dmedia%26token%3Db765a3a5-25db-4f29-9be4-e4110984fa5c	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image36d8	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:30	301108/301108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2014:14:15%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FJANUG0rbrbWEVJpIuf2X%252Fimage.png%3Falt%3Dmedia%26token%3D402fae47-754b-4626-a542-fcbc30ad6c0c&width=768&dpr=4&quality=100&sign=f08e2496&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image451e.jpg	(from https://docs.goodcrypto.app/ecosystem/swap-fee)
17:02:30	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:02:29%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FaAFkfavPL0EbgOX87Yny%252Fimage.png%3Falt%3Dmedia%26token%3Da4f982c7-4b2a-40fd-830f-837affc4d445	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagef6f0	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:30	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:02:29%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FvRFAfWHDkACfO89tCt70%252Fimage.png%3Falt%3Dmedia%26token%3D4aebbac1-72fc-4be0-ab76-d3ad09fd8338	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image97fb	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:30	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:02:29%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F0zbg1rXKi3swlGsDgoHH%252Fimage.png%3Falt%3Dmedia%26token%3Dfbcc567e-7f0a-422e-9cf8-2e1b65d8ec90	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagefb77	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:30	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:02:29%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FJCH7H7avyrHU3yBrnrwY%252Fimage.png%3Falt%3Dmedia%26token%3D4a3d157a-664b-4a2a-b3bf-20986ba157ac	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image65c2	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:31	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:02:30%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FN0fQ4Hbc0mZc4dzI1Y4g%252Fimage.png%3Falt%3Dmedia%26token%3D16377ecb-645d-4a98-9d4a-6ed694764296	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagef3e9	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:31	146405/146405	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Apr%202024%2015:00:28%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FiwjwIUVK9XXjZOmVcLVI%252Fimage.png%3Falt%3Dmedia%26token%3Db765a3a5-25db-4f29-9be4-e4110984fa5c&width=300&dpr=4&quality=100&sign=24ac202e&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagee1db.jpg	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:31	225592/225592	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Apr%202024%2015:16:49%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FN0fQ4Hbc0mZc4dzI1Y4g%252Fimage.png%3Falt%3Dmedia%26token%3D16377ecb-645d-4a98-9d4a-6ed694764296&width=300&dpr=4&quality=100&sign=60e201b9&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image1124.jpg	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:32	185527/185527	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Apr%202024%2015:19:02%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FaAFkfavPL0EbgOX87Yny%252Fimage.png%3Falt%3Dmedia%26token%3Da4f982c7-4b2a-40fd-830f-837affc4d445&width=300&dpr=4&quality=100&sign=549718d&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image7a8b.jpg	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:32	128379/128379	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Apr%202024%2015:20:20%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FvRFAfWHDkACfO89tCt70%252Fimage.png%3Falt%3Dmedia%26token%3D4aebbac1-72fc-4be0-ab76-d3ad09fd8338&width=300&dpr=4&quality=100&sign=6ab3cf34&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image47e6.jpg	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:32	103993/103993	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Apr%202024%2015:26:15%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F0zbg1rXKi3swlGsDgoHH%252Fimage.png%3Falt%3Dmedia%26token%3Dfbcc567e-7f0a-422e-9cf8-2e1b65d8ec90&width=300&dpr=4&quality=100&sign=bd89fd4f&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image7e4c.jpg	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:33	105848/105848	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Apr%202024%2015:36:50%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FJCH7H7avyrHU3yBrnrwY%252Fimage.png%3Falt%3Dmedia%26token%3D4a3d157a-664b-4a2a-b3bf-20986ba157ac&width=300&dpr=4&quality=100&sign=46da4524&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image79d7.jpg	(from https://docs.goodcrypto.app/ecosystem/nfts)
17:02:35	195166/195166	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:33%20GMT	https://docs.goodcrypto.app/good-token/rocket-loader.min.js	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/good-token/rocket-loader.min.html	(from https://docs.goodcrypto.app/good-token/token-metrics)
17:02:36	197449/197449	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:34%20GMT	https://docs.goodcrypto.app/good-token	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/good-token.html	(from https://docs.goodcrypto.app/good-token/token-metrics)
17:02:36	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:02:34%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FMhyFONBsBxrMeA6FgX9Y%252Fimage.png%3Falt%3Dmedia%26token%3D06820cf8-2d4a-4299-bb4c-9f79e351e16c	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagea7cc	(from https://docs.goodcrypto.app/good-token/tokenomics)
17:02:40	298911/298911	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2015:14:57%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FMhyFONBsBxrMeA6FgX9Y%252Fimage.png%3Falt%3Dmedia%26token%3D06820cf8-2d4a-4299-bb4c-9f79e351e16c&width=768&dpr=4&quality=100&sign=3a5ccf17&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagec6de.jpg	(from https://docs.goodcrypto.app/good-token/tokenomics)
17:02:40	197355/197355	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:39%20GMT	https://docs.goodcrypto.app/other	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/other.html	(from https://docs.goodcrypto.app/other/changelog)
17:02:45	195141/195141	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:40%20GMT	https://docs.goodcrypto.app/other/rocket-loader.min.js	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/other/rocket-loader.min.html	(from https://docs.goodcrypto.app/other/changelog)
17:02:48	195201/195201	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:46%20GMT	https://docs.goodcrypto.app/trading/upcoming-functionality/ook.com	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/trading/upcoming-functionality/ook.html	(from https://docs.goodcrypto.app/trading/upcoming-functionality/ook.com/?utm_source=content)
17:02:51	195074/195074	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:02:47%20GMT	https://docs.goodcrypto.app/www.gitbook.com	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/www.gitbook.html	(from https://docs.goodcrypto.app/www.gitbook.com/?utm_source=content)
